job_id,job_title,company_name,location,tools_preferred,tools_count,tool_mlflow,tool_langchain,tool_fastapi,tool_kdbplus,tool_bigquery,tool_tensorflow,tool_pytorch,tool_scikit-learn
702,Data Analyst,Wilcox PLC,"East Leonard, CM","PyTorch, FastAPI, BigQuery",3,0,0,1,0,1,0,1,0
703,NLP Engineer,Sanders-English,"Jeanettefurt, SL",FastAPI,1,0,0,1,0,0,0,0,0
704,Quant Researcher,Jackson-Johnson,"Smithton, BH","PyTorch, KDB+, MLflow",3,1,0,0,1,0,0,1,0
705,Quant Researcher,"Morgan, Moore and Ramirez","Alexanderfurt, BE","KDB+, MLflow, TensorFlow",3,1,0,0,1,0,1,0,0
706,Quant Researcher,Ellis PLC,"Youngton, WS",LangChain,1,0,1,0,0,0,0,0,0
707,ML Engineer,Rojas-Mckinney,"East Anthony, CM","Scikit-learn, TensorFlow",2,0,0,0,0,0,1,0,1
708,Quant Researcher,Gilbert-Gonzalez,"West Anthonyfurt, CV",LangChain,1,0,1,0,0,0,0,0,0
709,Data Analyst,Martinez-Martin,"Port Brian, LC",FastAPI,1,0,0,1,0,0,0,0,0
710,Computer Vision Engineer,Ayers-Davis,"Tracyshire, SC",Scikit-learn,1,0,0,0,0,0,0,0,1
711,Computer Vision Engineer,Mcintosh Inc,"Jameshaven, CF","MLflow, KDB+",2,1,0,0,1,0,0,0,0
712,NLP Engineer,"Barnes, Cervantes and Ramos","Kristinaville, LT","LangChain, MLflow",2,1,1,0,0,0,0,0,0
713,Quant Researcher,Harris-Flores,"Donnaland, FJ","MLflow, LangChain, PyTorch",3,1,1,0,0,0,0,1,0
714,AI Researcher,"Montgomery, Bradley and Brandt","North Royborough, IR","MLflow, BigQuery",2,1,0,0,0,1,0,0,0
715,NLP Engineer,Wright-Ochoa,"Williamsfort, BZ","PyTorch, FastAPI, TensorFlow",3,0,0,1,0,0,1,1,0
716,NLP Engineer,Sanders Group,"Port Robinchester, NG",TensorFlow,1,0,0,0,0,0,1,0,0
717,Data Scientist,Meadows Group,"Joshuamouth, TN",LangChain,1,0,1,0,0,0,0,0,0
718,AI Researcher,Thompson-Patterson,"Michaelville, BG","TensorFlow, PyTorch, FastAPI",3,0,0,1,0,0,1,1,0
719,Data Analyst,"Edwards, Moore and Miller","North Justinmouth, MG",MLflow,1,1,0,0,0,0,0,0,0
720,NLP Engineer,Martinez and Sons,"Cooperport, WS","MLflow, TensorFlow",2,1,0,0,0,0,1,0,0
721,Data Analyst,Shepard-Kelly,"New Susan, FJ","BigQuery, MLflow",2,1,0,0,0,1,0,0,0
722,ML Engineer,Lambert Inc,"West Ericshire, ZA","MLflow, BigQuery",2,1,0,0,0,1,0,0,0
723,Data Analyst,"Blankenship, Greer and Hernandez","Port Jessica, PG","KDB+, LangChain",2,0,1,0,1,0,0,0,0
724,Computer Vision Engineer,Benson LLC,"Curtischester, MN","MLflow, FastAPI",2,1,0,1,0,0,0,0,0
725,AI Researcher,Martinez-Braun,"Lake Patricia, VC",BigQuery,1,0,0,0,0,1,0,0,0
726,Data Analyst,Powell-Moreno,"South Jamesstad, MV","BigQuery, KDB+",2,0,0,0,1,1,0,0,0
727,ML Engineer,Pitts-Fuentes,"Matthewmouth, DK","KDB+, PyTorch, FastAPI",3,0,0,1,1,0,0,1,0
728,Quant Researcher,Allen Ltd,"Cruzmouth, MY","PyTorch, TensorFlow",2,0,0,0,0,0,1,1,0
729,NLP Engineer,"Anderson, Reyes and Perez","Smithview, BS","PyTorch, Scikit-learn, MLflow",3,1,0,0,0,0,0,1,1
730,ML Engineer,Boyd-Brooks,"Gamblemouth, TH","PyTorch, KDB+",2,0,0,0,1,0,0,1,0
731,Quant Researcher,Hill LLC,"West Mary, MZ","LangChain, PyTorch",2,0,1,0,0,0,0,1,0
732,AI Product Manager,Oconnor-Russell,"South Tarabury, GT","PyTorch, KDB+",2,0,0,0,1,0,0,1,0
733,AI Product Manager,Jensen-Adams,"New Bethburgh, IL","TensorFlow, FastAPI, LangChain",3,0,1,1,0,0,1,0,0
734,ML Engineer,Smith-Coleman,"Lake Scottfort, GN","Scikit-learn, MLflow, BigQuery",3,1,0,0,0,1,0,0,1
735,Data Scientist,"Rose, Johnson and Cook","West Mariaberg, HU","BigQuery, TensorFlow",2,0,0,0,0,1,1,0,0
736,Computer Vision Engineer,Davies-Vazquez,"Karenborough, LK","FastAPI, BigQuery",2,0,0,1,0,1,0,0,0
737,Computer Vision Engineer,"Frazier, Torres and Humphrey","Michaelstad, HN","TensorFlow, KDB+",2,0,0,0,1,0,1,0,0
738,Data Scientist,Chen and Sons,"South Kristymouth, SI","KDB+, BigQuery",2,0,0,0,1,1,0,0,0
739,ML Engineer,"Kramer, Mccall and Simpson","Brianfort, BD","TensorFlow, LangChain",2,0,1,0,0,0,1,0,0
740,AI Product Manager,Lee LLC,"Watkinston, MM","MLflow, BigQuery, KDB+",3,1,0,0,1,1,0,0,0
741,AI Researcher,Bennett-Johnson,"West Katherineview, GR","BigQuery, LangChain",2,0,1,0,0,1,0,0,0
742,ML Engineer,Butler-Reese,"Port Connieville, FR",FastAPI,1,0,0,1,0,0,0,0,0
743,Computer Vision Engineer,Hernandez-Schwartz,"South Annafort, KI","LangChain, MLflow, FastAPI",3,1,1,1,0,0,0,0,0
744,AI Researcher,"Reynolds, James and Holland","Wrightton, NL","MLflow, PyTorch, TensorFlow",3,1,0,0,0,0,1,1,0
745,AI Product Manager,Peterson Inc,"Michaelmouth, BH","KDB+, PyTorch",2,0,0,0,1,0,0,1,0
746,ML Engineer,"Johnson, Gomez and Simpson","Yangstad, BE",Scikit-learn,1,0,0,0,0,0,0,0,1
747,Data Scientist,"Hughes, Hoover and Reyes","South Jason, SY","MLflow, FastAPI, PyTorch",3,1,0,1,0,0,0,1,0
748,NLP Engineer,Ibarra-Garcia,"Armstrongburgh, LR","BigQuery, TensorFlow",2,0,0,0,0,1,1,0,0
749,AI Researcher,Stafford Ltd,"Lake Andrewstad, PG","KDB+, Scikit-learn",2,0,0,0,1,0,0,0,1
750,AI Product Manager,Roberts-Green,"Jonesmouth, ER",KDB+,1,0,0,0,1,0,0,0,0
751,NLP Engineer,Graham-Cruz,"Port Pamela, BO","PyTorch, BigQuery, TensorFlow",3,0,0,0,0,1,1,1,0
752,Computer Vision Engineer,"Hernandez, Carrillo and Garza","East Glennville, MH",TensorFlow,1,0,0,0,0,0,1,0,0
753,Computer Vision Engineer,"Kelley, Mathews and Serrano","Whitestad, TV","PyTorch, KDB+, BigQuery",3,0,0,0,1,1,0,1,0
754,ML Engineer,Norton-White,"Bishopstad, MU","KDB+, PyTorch, TensorFlow",3,0,0,0,1,0,1,1,0
755,ML Engineer,Leonard-Cooper,"South Nicolasshire, NA","Scikit-learn, KDB+, FastAPI",3,0,0,1,1,0,0,0,1
756,Computer Vision Engineer,"Patel, Davis and Anderson","Port Kevin, FJ",FastAPI,1,0,0,1,0,0,0,0,0
757,ML Engineer,"White, Valencia and Humphrey","West Lori, VA","FastAPI, MLflow",2,1,0,1,0,0,0,0,0
758,Data Analyst,Taylor PLC,"West Whitney, BW",PyTorch,1,0,0,0,0,0,0,1,0
759,NLP Engineer,White-Hayes,"West William, MM","KDB+, Scikit-learn",2,0,0,0,1,0,0,0,1
760,ML Engineer,Hill Inc,"West Margaretland, SI",TensorFlow,1,0,0,0,0,0,1,0,0
761,Computer Vision Engineer,Mcdowell-Thompson,"Nathanville, GH",TensorFlow,1,0,0,0,0,0,1,0,0
762,AI Product Manager,Hampton-Brooks,"North Sheryltown, IQ","Scikit-learn, FastAPI, LangChain",3,0,1,1,0,0,0,0,1
763,Data Scientist,Hartman Inc,"Shannonfort, ZM","Scikit-learn, LangChain, FastAPI",3,0,1,1,0,0,0,0,1
764,AI Researcher,"Gray, Gonzalez and Moore","Susanland, JO","LangChain, FastAPI",2,0,1,1,0,0,0,0,0
765,NLP Engineer,Mcgee and Sons,"Lopezville, TW","FastAPI, KDB+",2,0,0,1,1,0,0,0,0
766,AI Product Manager,Zimmerman-Becker,"Jamiestad, KE","BigQuery, PyTorch, TensorFlow",3,0,0,0,0,1,1,1,0
767,ML Engineer,Bray-Hayden,"Cruzhaven, KI",BigQuery,1,0,0,0,0,1,0,0,0
768,Data Analyst,"Adams, Mitchell and Stanley","South Marissa, CZ",Scikit-learn,1,0,0,0,0,0,0,0,1
769,Quant Researcher,Cameron Group,"Franciscofort, MT","FastAPI, BigQuery",2,0,0,1,0,1,0,0,0
770,Data Analyst,Crawford Ltd,"East Brian, UZ",PyTorch,1,0,0,0,0,0,0,1,0
771,Data Analyst,"Nunez, Reed and Dominguez","Port Stacyville, AO","KDB+, MLflow, TensorFlow",3,1,0,0,1,0,1,0,0
772,AI Researcher,Martinez-Jacobs,"North Josephhaven, CZ","FastAPI, KDB+, MLflow",3,1,0,1,1,0,0,0,0
773,Quant Researcher,Smith-Jones,"Ramirezville, IT","Scikit-learn, MLflow",2,1,0,0,0,0,0,0,1
774,AI Product Manager,Davis Inc,"Lake Reneefurt, NG","Scikit-learn, BigQuery",2,0,0,0,0,1,0,0,1
775,ML Engineer,Taylor and Sons,"West Robertborough, UG",LangChain,1,0,1,0,0,0,0,0,0
776,ML Engineer,Burns-Lewis,"West Austinland, JO","BigQuery, KDB+",2,0,0,0,1,1,0,0,0
777,Quant Researcher,Khan Inc,"Ashleyview, KR","KDB+, Scikit-learn",2,0,0,0,1,0,0,0,1
778,Quant Researcher,"Hall, Golden and Randall","North Susanfort, CO","FastAPI, KDB+",2,0,0,1,1,0,0,0,0
779,AI Researcher,Anderson Inc,"East Alyssaland, SM",MLflow,1,1,0,0,0,0,0,0,0
780,Data Analyst,Harris and Sons,"Amandabury, GW","PyTorch, Scikit-learn, BigQuery",3,0,0,0,0,1,0,1,1
781,Computer Vision Engineer,"Thomas, Horton and Evans","Ellisonland, LI",TensorFlow,1,0,0,0,0,0,1,0,0
782,NLP Engineer,Lee Group,"North Hollyport, JP",FastAPI,1,0,0,1,0,0,0,0,0
783,Data Scientist,Coleman-Brown,"South Brooketon, LT","TensorFlow, KDB+, Scikit-learn",3,0,0,0,1,0,1,0,1
784,Data Analyst,"Walker, Miller and Williams","New Jonathanview, ME","KDB+, TensorFlow, Scikit-learn",3,0,0,0,1,0,1,0,1
785,AI Researcher,Graham Group,"South Marcport, NI","KDB+, PyTorch",2,0,0,0,1,0,0,1,0
786,Data Scientist,Wilcox-Orozco,"Stuartbury, DM","TensorFlow, BigQuery",2,0,0,0,0,1,1,0,0
787,Quant Researcher,Fry-Sanders,"Port Christinaburgh, TV",FastAPI,1,0,0,1,0,0,0,0,0
788,AI Researcher,"Herrera, Dean and Wright","Roachchester, VU","MLflow, LangChain, Scikit-learn",3,1,1,0,0,0,0,0,1
789,ML Engineer,Black Ltd,"Angelafurt, GN",BigQuery,1,0,0,0,0,1,0,0,0
790,AI Product Manager,Maldonado-Reyes,"Nicholasstad, NO","Scikit-learn, FastAPI",2,0,0,1,0,0,0,0,1
791,ML Engineer,Jones-Jordan,"Walkerport, NR","Scikit-learn, TensorFlow, MLflow",3,1,0,0,0,0,1,0,1
792,Computer Vision Engineer,Stafford-Fuller,"New Danielville, ZA","PyTorch, KDB+",2,0,0,0,1,0,0,1,0
793,AI Product Manager,"Dickerson, Tate and Mason","Booneshire, FI","LangChain, KDB+, BigQuery",3,0,1,0,1,1,0,0,0
794,AI Researcher,Anderson-Glenn,"Jessemouth, MK","MLflow, LangChain, Scikit-learn",3,1,1,0,0,0,0,0,1
795,Data Analyst,"Elliott, Campbell and Moore","Harriston, GE","Scikit-learn, BigQuery",2,0,0,0,0,1,0,0,1
796,Data Scientist,"Garcia, Murphy and Clark","Payneburgh, BS","BigQuery, TensorFlow",2,0,0,0,0,1,1,0,0
797,Quant Researcher,Allen-Sutton,"South Kaitlyn, BF","MLflow, KDB+",2,1,0,0,1,0,0,0,0
798,AI Researcher,"Snow, Welch and Meyer","South Thomasbury, NA","FastAPI, LangChain, PyTorch",3,0,1,1,0,0,0,1,0
799,ML Engineer,Farley LLC,"Garciaberg, VE",FastAPI,1,0,0,1,0,0,0,0,0
800,Quant Researcher,Smith Group,"East Nicholas, BT",MLflow,1,1,0,0,0,0,0,0,0
801,NLP Engineer,Suarez Group,"Coxland, CV","FastAPI, LangChain",2,0,1,1,0,0,0,0,0
802,Data Analyst,"Haas, Bryant and Scott","Connorport, BI","FastAPI, LangChain",2,0,1,1,0,0,0,0,0
803,Data Scientist,Hernandez-Rodriguez,"Jesseshire, GY","TensorFlow, FastAPI",2,0,0,1,0,0,1,0,0
804,Computer Vision Engineer,"Robbins, Hall and Barnett","Lake Sarabury, JO","Scikit-learn, TensorFlow",2,0,0,0,0,0,1,0,1
805,AI Researcher,Johnson-Kelly,"Lake Vickibury, MG",TensorFlow,1,0,0,0,0,0,1,0,0
806,Computer Vision Engineer,"Cardenas, Kemp and Roberts","Lake Moniquemouth, PL",FastAPI,1,0,0,1,0,0,0,0,0
807,Computer Vision Engineer,Henry-Mason,"Bentonhaven, KR",MLflow,1,1,0,0,0,0,0,0,0
808,NLP Engineer,Miller PLC,"Lake Jamestown, MU","PyTorch, TensorFlow, Scikit-learn",3,0,0,0,0,0,1,1,1
809,ML Engineer,Hopkins-Smith,"Pricefurt, ZW",BigQuery,1,0,0,0,0,1,0,0,0
810,AI Product Manager,Miller-Riley,"Smithstad, NG",KDB+,1,0,0,0,1,0,0,0,0
811,ML Engineer,Bauer Group,"Hortonbury, BR","MLflow, PyTorch",2,1,0,0,0,0,0,1,0
812,Quant Researcher,Downs-Griffin,"Austinport, PL","TensorFlow, MLflow, Scikit-learn",3,1,0,0,0,0,1,0,1
813,AI Product Manager,"Hunt, Ortiz and Erickson","Lake Laurenville, IS","KDB+, PyTorch, FastAPI",3,0,0,1,1,0,0,1,0
814,Computer Vision Engineer,"Sanchez, Jackson and Fernandez","Lake Antonio, TR","Scikit-learn, MLflow",2,1,0,0,0,0,0,0,1
815,Quant Researcher,Ward LLC,"North Shawnside, BT","FastAPI, KDB+, Scikit-learn",3,0,0,1,1,0,0,0,1
816,Computer Vision Engineer,"James, Pearson and Roth","Bentleyville, FI","BigQuery, FastAPI, LangChain",3,0,1,1,0,1,0,0,0
817,AI Product Manager,Woodard Inc,"Mcphersonbury, SM",TensorFlow,1,0,0,0,0,0,1,0,0
818,ML Engineer,Perry-Mcmahon,"Knightville, CR","Scikit-learn, TensorFlow, FastAPI",3,0,0,1,0,0,1,0,1
819,AI Researcher,"Galloway, Jordan and Cox","North Tina, NG","FastAPI, LangChain, TensorFlow",3,0,1,1,0,0,1,0,0
820,Data Analyst,Jensen-Harris,"South Patriciaburgh, TT","Scikit-learn, KDB+",2,0,0,0,1,0,0,0,1
821,Data Analyst,Hurley Ltd,"West Timothystad, ZM","KDB+, PyTorch",2,0,0,0,1,0,0,1,0
822,ML Engineer,Waters Group,"Port Ryan, GM",TensorFlow,1,0,0,0,0,0,1,0,0
823,Quant Researcher,Curry PLC,"Port Rebeccahaven, MN",KDB+,1,0,0,0,1,0,0,0,0
824,AI Researcher,Reynolds-Castillo,"Josephfort, KN",PyTorch,1,0,0,0,0,0,0,1,0
825,AI Researcher,"Gordon, Rose and Byrd","South Alexis, CV","Scikit-learn, KDB+, BigQuery",3,0,0,0,1,1,0,0,1
826,AI Product Manager,"Andersen, Rose and Scott","Port Justinfort, NR","MLflow, PyTorch, FastAPI",3,1,0,1,0,0,0,1,0
827,AI Product Manager,Ross Group,"South Joelport, AU","PyTorch, TensorFlow, KDB+",3,0,0,0,1,0,1,1,0
828,NLP Engineer,"Myers, Bradley and Gilmore","Charlesside, MH",PyTorch,1,0,0,0,0,0,0,1,0
829,AI Researcher,Mack and Sons,"North Jayberg, PY","MLflow, BigQuery",2,1,0,0,0,1,0,0,0
830,Computer Vision Engineer,Bartlett PLC,"West Bailey, BE","PyTorch, Scikit-learn, TensorFlow",3,0,0,0,0,0,1,1,1
831,Data Scientist,Thompson LLC,"Hortonmouth, MX","TensorFlow, FastAPI",2,0,0,1,0,0,1,0,0
832,AI Product Manager,"Crawford, Schmidt and Gonzalez","Whitneyport, TN","Scikit-learn, KDB+",2,0,0,0,1,0,0,0,1
833,AI Researcher,"Watson, Richardson and Baker","Hamiltonville, VE","BigQuery, PyTorch, MLflow",3,1,0,0,0,1,0,1,0
834,ML Engineer,"Ruiz, Johnson and Christensen","Port Shane, ML",LangChain,1,0,1,0,0,0,0,0,0
835,Data Scientist,Hernandez Ltd,"Chavezchester, CU","FastAPI, PyTorch, BigQuery",3,0,0,1,0,1,0,1,0
836,ML Engineer,"Richmond, Jones and Reilly","Royborough, AG",KDB+,1,0,0,0,1,0,0,0,0
837,AI Researcher,Martinez Inc,"Port Timothy, NA","PyTorch, KDB+",2,0,0,0,1,0,0,1,0
838,AI Product Manager,Fisher Group,"Richardsonburgh, TH",KDB+,1,0,0,0,1,0,0,0,0
839,Data Scientist,"Jones, Crawford and Kelly","East Ashleychester, NO","MLflow, LangChain, BigQuery",3,1,1,0,0,1,0,0,0
840,Quant Researcher,"Boyd, Howard and Morgan","Lake Sarahfort, MX",BigQuery,1,0,0,0,0,1,0,0,0
841,Data Scientist,Wood Inc,"Brownberg, AL",Scikit-learn,1,0,0,0,0,0,0,0,1
842,Data Scientist,"Jackson, Yang and Freeman","East Wendyville, NR",TensorFlow,1,0,0,0,0,0,1,0,0
843,NLP Engineer,Martin PLC,"Lewisville, KP","BigQuery, MLflow, Scikit-learn",3,1,0,0,0,1,0,0,1
844,Data Scientist,"Burns, Suarez and Morrison","West Kyle, FM","Scikit-learn, LangChain, KDB+",3,0,1,0,1,0,0,0,1
845,ML Engineer,"Russo, Sharp and Bailey","Port Bryanview, GE","KDB+, BigQuery, Scikit-learn",3,0,0,0,1,1,0,0,1
846,AI Researcher,"Estrada, Smith and Baldwin","Robertshire, NE","FastAPI, MLflow, KDB+",3,1,0,1,1,0,0,0,0
847,Quant Researcher,"Gregory, Nelson and Smith","Ronaldland, AD","Scikit-learn, LangChain",2,0,1,0,0,0,0,0,1
848,AI Product Manager,Houston-Miller,"East Michaelberg, BY","LangChain, BigQuery, MLflow",3,1,1,0,0,1,0,0,0
849,Computer Vision Engineer,"Smith, Wallace and Garza","Andersonberg, GD",MLflow,1,1,0,0,0,0,0,0,0
850,AI Researcher,Ford Inc,"Petersonburgh, DZ",FastAPI,1,0,0,1,0,0,0,0,0
851,Data Analyst,"Meadows, Wilkinson and Palmer","Rhondafurt, IQ","BigQuery, TensorFlow",2,0,0,0,0,1,1,0,0
852,AI Researcher,Hess and Sons,"Lake Jameston, GR",LangChain,1,0,1,0,0,0,0,0,0
853,NLP Engineer,Grimes-Sullivan,"Beckerberg, MA","Scikit-learn, FastAPI, LangChain",3,0,1,1,0,0,0,0,1
854,NLP Engineer,"Weeks, Williams and Smith","North Kevinshire, RU","FastAPI, KDB+",2,0,0,1,1,0,0,0,0
855,Data Scientist,Mcguire-Hayes,"Jenniferborough, CD","MLflow, Scikit-learn, BigQuery",3,1,0,0,0,1,0,0,1
856,Data Scientist,"Williams, Adams and Dominguez","West Cathy, NO","Scikit-learn, BigQuery, MLflow",3,1,0,0,0,1,0,0,1
857,AI Product Manager,Buchanan-James,"Lake Jacobport, SY",KDB+,1,0,0,0,1,0,0,0,0
858,ML Engineer,Hall-Wilcox,"Jasontown, TV","BigQuery, PyTorch, FastAPI",3,0,0,1,0,1,0,1,0
859,Data Analyst,"Brown, Gallagher and Scott","Powersfort, BB","BigQuery, PyTorch, KDB+",3,0,0,0,1,1,0,1,0
860,ML Engineer,Miller-Cole,"Mirandatown, GR","BigQuery, MLflow, TensorFlow",3,1,0,0,0,1,1,0,0
861,Computer Vision Engineer,Fox Ltd,"Whiteton, BS","MLflow, Scikit-learn",2,1,0,0,0,0,0,0,1
862,NLP Engineer,Odonnell Group,"Kaylaport, LC","LangChain, PyTorch, MLflow",3,1,1,0,0,0,0,1,0
863,Data Analyst,Schultz Inc,"Rileyville, QA",LangChain,1,0,1,0,0,0,0,0,0
864,Data Scientist,"Robinson, Espinoza and Garcia","New Robyn, YE","Scikit-learn, BigQuery, KDB+",3,0,0,0,1,1,0,0,1
865,Computer Vision Engineer,"Henson, Sawyer and Gordon","Brownmouth, ME","LangChain, KDB+, PyTorch",3,0,1,0,1,0,0,1,0
866,AI Product Manager,Rodriguez-Morales,"Wandamouth, MY","PyTorch, KDB+",2,0,0,0,1,0,0,1,0
867,ML Engineer,"Munoz, Parker and Marsh","Nicoleside, CD","LangChain, Scikit-learn, MLflow",3,1,1,0,0,0,0,0,1
868,NLP Engineer,Collins Ltd,"Kennedymouth, MG","MLflow, FastAPI",2,1,0,1,0,0,0,0,0
869,NLP Engineer,Sanchez-Camacho,"Port Michael, CH",Scikit-learn,1,0,0,0,0,0,0,0,1
870,Computer Vision Engineer,Paul-Ellis,"Ayalaland, VA","LangChain, TensorFlow",2,0,1,0,0,0,1,0,0
871,AI Researcher,Church LLC,"Melissaburgh, AL",PyTorch,1,0,0,0,0,0,0,1,0
872,NLP Engineer,"Holt, Carlson and Shaffer","New Anthonyport, SC","TensorFlow, FastAPI",2,0,0,1,0,0,1,0,0
873,Data Analyst,Wells and Sons,"South Jillside, CG",KDB+,1,0,0,0,1,0,0,0,0
874,Data Analyst,Gomez-Anderson,"New Jennifer, ZW","LangChain, Scikit-learn, PyTorch",3,0,1,0,0,0,0,1,1
875,ML Engineer,Robinson Group,"Port Haleyport, KE",FastAPI,1,0,0,1,0,0,0,0,0
876,ML Engineer,Klein-Ramirez,"Davishaven, MW","KDB+, FastAPI",2,0,0,1,1,0,0,0,0
877,Quant Researcher,Obrien-Kelley,"East Katiemouth, SA",LangChain,1,0,1,0,0,0,0,0,0
878,Quant Researcher,Hernandez LLC,"Sherrimouth, GA",FastAPI,1,0,0,1,0,0,0,0,0
879,Data Scientist,Bryan Inc,"Nguyenmouth, SK","MLflow, Scikit-learn",2,1,0,0,0,0,0,0,1
880,AI Product Manager,Anderson PLC,"Lake Davidfort, BD","KDB+, LangChain",2,0,1,0,1,0,0,0,0
881,NLP Engineer,Evans Group,"Kylieside, MM",Scikit-learn,1,0,0,0,0,0,0,0,1
882,Data Scientist,Garcia Inc,"West Sonya, GN",BigQuery,1,0,0,0,0,1,0,0,0
883,Quant Researcher,Bennett Inc,"Wrightville, IT",MLflow,1,1,0,0,0,0,0,0,0
884,ML Engineer,Brown-Jones,"Johnsonside, BG",LangChain,1,0,1,0,0,0,0,0,0
885,ML Engineer,"Irwin, Flores and Fowler","North Virginia, UZ","Scikit-learn, LangChain, BigQuery",3,0,1,0,0,1,0,0,1
886,Quant Researcher,"Olsen, Turner and Carpenter","East Michael, CH",Scikit-learn,1,0,0,0,0,0,0,0,1
887,AI Researcher,Gray-Simmons,"South Mark, MK","BigQuery, PyTorch",2,0,0,0,0,1,0,1,0
888,AI Researcher,Garcia-Obrien,"Kimberlychester, BI","BigQuery, Scikit-learn",2,0,0,0,0,1,0,0,1
889,Computer Vision Engineer,Travis-Murphy,"North Dennisview, CU","MLflow, Scikit-learn",2,1,0,0,0,0,0,0,1
890,NLP Engineer,Perez Inc,"Nicolastown, SG",LangChain,1,0,1,0,0,0,0,0,0
891,Data Scientist,Owen-Lopez,"Walkerton, UG",FastAPI,1,0,0,1,0,0,0,0,0
892,ML Engineer,"Ashley, Owens and Garcia","Lake Davidport, PG",BigQuery,1,0,0,0,0,1,0,0,0
893,NLP Engineer,Miranda Group,"Lake Sarahmouth, BI",Scikit-learn,1,0,0,0,0,0,0,0,1
894,Quant Researcher,Carter Inc,"Rosemouth, LU","MLflow, TensorFlow, PyTorch",3,1,0,0,0,0,1,1,0
895,Computer Vision Engineer,Norton Ltd,"Crystaltown, TL","KDB+, LangChain, BigQuery",3,0,1,0,1,1,0,0,0
896,AI Researcher,Hernandez-Guerrero,"Joshuamouth, GQ",Scikit-learn,1,0,0,0,0,0,0,0,1
897,Quant Researcher,"Harris, Braun and Patton","Port Stacyberg, MC","BigQuery, KDB+, TensorFlow",3,0,0,0,1,1,1,0,0
898,Quant Researcher,Tate-Snow,"Port Katieborough, TD",KDB+,1,0,0,0,1,0,0,0,0
899,Quant Researcher,Conner-Jones,"Jasonmouth, MX","FastAPI, Scikit-learn",2,0,0,1,0,0,0,0,1
900,NLP Engineer,Douglas-Ferguson,"Phillipsville, MN","FastAPI, BigQuery",2,0,0,1,0,1,0,0,0
901,Data Scientist,"Garcia, Moore and Fox","Craigmouth, VN","TensorFlow, MLflow",2,1,0,0,0,0,1,0,0
902,AI Product Manager,Cooper-Bruce,"Andrewborough, MW",BigQuery,1,0,0,0,0,1,0,0,0
903,ML Engineer,Mcintyre-Wagner,"West Karamouth, CY","Scikit-learn, FastAPI, LangChain",3,0,1,1,0,0,0,0,1
904,ML Engineer,Jones-George,"South Kayla, ME",Scikit-learn,1,0,0,0,0,0,0,0,1
905,Data Analyst,Tapia Group,"West Stuart, AU","LangChain, BigQuery, KDB+",3,0,1,0,1,1,0,0,0
906,Quant Researcher,Carpenter Group,"Gonzalezville, HR","LangChain, PyTorch, MLflow",3,1,1,0,0,0,0,1,0
907,NLP Engineer,Deleon-Lyons,"Josefurt, TO",PyTorch,1,0,0,0,0,0,0,1,0
908,AI Product Manager,Petersen-Fuentes,"West Curtiston, AF",MLflow,1,1,0,0,0,0,0,0,0
909,Computer Vision Engineer,Bryant PLC,"Austinville, MR",KDB+,1,0,0,0,1,0,0,0,0
910,NLP Engineer,"Long, Harrington and Bryant","Lake Megan, MN","PyTorch, FastAPI, LangChain",3,0,1,1,0,0,0,1,0
911,Data Scientist,Vaughn and Sons,"South Samanthabury, AR","LangChain, Scikit-learn",2,0,1,0,0,0,0,0,1
912,ML Engineer,"Johnson, Yates and Lee","Maryview, MW",KDB+,1,0,0,0,1,0,0,0,0
913,AI Product Manager,Esparza-Chen,"Robertsport, SC",TensorFlow,1,0,0,0,0,0,1,0,0
914,ML Engineer,Hall-Lynn,"New Kimberlyland, ZA",BigQuery,1,0,0,0,0,1,0,0,0
915,ML Engineer,Gutierrez-Flores,"Crawfordtown, PY","BigQuery, LangChain, Scikit-learn",3,0,1,0,0,1,0,0,1
916,AI Researcher,Stanley-Stone,"Silvafort, MZ","LangChain, MLflow",2,1,1,0,0,0,0,0,0
917,AI Researcher,"Jones, Allen and Horton","New Stevenfurt, JO",PyTorch,1,0,0,0,0,0,0,1,0
918,Quant Researcher,White-Everett,"Tracyborough, EG",FastAPI,1,0,0,1,0,0,0,0,0
919,AI Product Manager,Mayo-Mullins,"Lake Michaelberg, VC","MLflow, Scikit-learn, LangChain",3,1,1,0,0,0,0,0,1
920,Computer Vision Engineer,Wiggins and Sons,"Yvettefort, AT","LangChain, BigQuery",2,0,1,0,0,1,0,0,0
921,AI Product Manager,"Larson, Vasquez and Bishop","East Lorifort, JO","PyTorch, TensorFlow, LangChain",3,0,1,0,0,0,1,1,0
922,Data Scientist,Carter-Pittman,"Baileyburgh, MG","MLflow, FastAPI",2,1,0,1,0,0,0,0,0
923,ML Engineer,Holmes-Sloan,"Port Carmen, SB","KDB+, BigQuery",2,0,0,0,1,1,0,0,0
924,AI Product Manager,"Stevens, Smith and Mendez","Perkinstown, TN","TensorFlow, LangChain, PyTorch",3,0,1,0,0,0,1,1,0
925,NLP Engineer,Pope Inc,"Pattonton, KZ","Scikit-learn, BigQuery, FastAPI",3,0,0,1,0,1,0,0,1
926,Computer Vision Engineer,"Davis, Brown and Burke","South Nathanielville, PG",BigQuery,1,0,0,0,0,1,0,0,0
927,Computer Vision Engineer,Evans-Scott,"Pearsonberg, TN",LangChain,1,0,1,0,0,0,0,0,0
928,Data Analyst,Owen Ltd,"Sherriside, SN","LangChain, MLflow",2,1,1,0,0,0,0,0,0
