job_id,job_title,company_name,location,experience_level,experience_level_ordinal
1847,Data Scientist,Keith Inc,"Lake Robert, TN",Senior,3
1848,NLP Engineer,Willis-Olson,"North Aaronberg, ME",Entry,1
1849,ML Engineer,"Roberts, Gill and Williams","Lake Scottbury, LB",Mid,2
1850,Data Analyst,Johnson LLC,"New Richard, HT",Mid,2
1851,Computer Vision Engineer,"Houston, Ponce and Pennington","Lake Jamesside, DM",Senior,3
1852,AI Researcher,"Smith, Willis and Johnson","Cathyport, PH",Entry,1
1853,NLP Engineer,Greene and Sons,"Pearsonberg, KG",Mid,2
1854,Computer Vision Engineer,Lloyd PLC,"New Ericafurt, LU",Entry,1
1855,ML Engineer,Abbott-Gray,"Howardview, MA",Senior,3
1856,Computer Vision Engineer,Ramos and Sons,"Rileyborough, HU",Entry,1
1857,Data Analyst,Hicks Inc,"North Haileyville, UA",Entry,1
1858,Computer Vision Engineer,Adams-Bright,"Laneberg, JM",Mid,2
1859,Data Analyst,Martin-Gregory,"Dawnmouth, MM",Senior,3
1860,Quant Researcher,Wood LLC,"North Brooke, US",Mid,2
1861,AI Product Manager,Schultz-Sanders,"South Elizabeth, BI",Entry,1
1862,Quant Researcher,Ray LLC,"West Charles, ZM",Senior,3
1863,AI Researcher,"Lee, Rodgers and Hunter","West Whitney, BH",Mid,2
1864,AI Researcher,Jones and Sons,"New Matthew, UG",Entry,1
1865,NLP Engineer,Morse-Hodges,"Beckerstad, IN",Senior,3
1866,Quant Researcher,"West, Williams and Stewart","Macdonaldfort, JM",Mid,2
1867,Quant Researcher,Lopez LLC,"South Ralphfort, MH",Entry,1
1868,Data Analyst,Nunez Inc,"New Brianborough, AF",Entry,1
1869,Computer Vision Engineer,"Lewis, Pollard and Rogers","Pearsonmouth, RW",Senior,3
1870,ML Engineer,"Moody, Oconnor and Brewer","Thompsonborough, AF",Mid,2
1871,AI Product Manager,Rodriguez-Moore,"Parkerchester, TN",Senior,3
1872,Data Analyst,Baker-Williams,"Bakerland, NG",Mid,2
1873,Data Scientist,"Summers, Carter and James","Swansonburgh, MV",Mid,2
1874,Computer Vision Engineer,"Hughes, Neal and Davis","Davidbury, CM",Entry,1
1875,AI Product Manager,Robinson Inc,"Wuland, BO",Senior,3
1876,Quant Researcher,Marsh Inc,"Lake Patrickville, SK",Mid,2
1877,Data Scientist,Kim-Thornton,"South Peggyton, PW",Mid,2
1878,Quant Researcher,"Miller, Wilson and Barker","Helenport, OM",Mid,2
1879,Computer Vision Engineer,"Stewart, Rodriguez and Jenkins","Port Mitchell, US",Senior,3
1880,Data Scientist,Kelly-Cline,"Port Caroline, NI",Mid,2
1881,Data Analyst,Beltran Inc,"Lake Joshua, CU",Mid,2
1882,ML Engineer,"Kennedy, Lopez and Bell","New Michael, TW",Entry,1
1883,ML Engineer,Watson-Mitchell,"Mariaton, SZ",Entry,1
1884,NLP Engineer,"Wolfe, Stephenson and Sanchez","Wallacetown, MG",Mid,2
1885,Data Analyst,Gaines-Nelson,"West Ryanport, MZ",Entry,1
1886,AI Researcher,"Calhoun, Thomas and Brandt","Shepherdport, CY",Entry,1
1887,AI Researcher,"Hernandez, Griffith and Simmons","West Mark, ET",Mid,2
1888,AI Product Manager,Davies-Payne,"Kristyton, GW",Senior,3
1889,Data Analyst,Hicks Group,"Hollyberg, BB",Senior,3
1890,Computer Vision Engineer,Myers Ltd,"Amandahaven, MX",Entry,1
1891,NLP Engineer,Ramirez and Sons,"Brendashire, LR",Senior,3
1892,ML Engineer,Adams-Lee,"New Marthaview, PH",Entry,1
1893,Data Analyst,Rosario PLC,"East John, TV",Senior,3
1894,Quant Researcher,Mack and Sons,"Rhodestown, LI",Senior,3
1895,Data Scientist,"Ramos, Hines and Faulkner","Martinbury, PW",Entry,1
1896,AI Researcher,Smith-Hall,"Debbieburgh, FI",Senior,3
1897,ML Engineer,"Santos, Lowe and Lindsey","Humphreyfort, PT",Senior,3
1898,Quant Researcher,Wilkins-King,"Lake Mark, CH",Entry,1
1899,Computer Vision Engineer,Parker-Harris,"Morrisburgh, MH",Mid,2
1900,ML Engineer,Mitchell-Ayers,"Andersonberg, GA",Mid,2
1901,AI Product Manager,"James, Scott and Armstrong","Kellyton, TG",Entry,1
1902,NLP Engineer,Mcdonald-Hines,"West Christian, RS",Senior,3
1903,Data Scientist,Alvarez and Sons,"Rebeccamouth, CZ",Senior,3
1904,Data Analyst,Shaw-May,"Saraberg, SO",Senior,3
1905,Data Analyst,"Deleon, Johnson and Shah","Markview, TZ",Mid,2
1906,ML Engineer,Stevens LLC,"Palmershire, ES",Entry,1
1907,Data Analyst,"Moore, Edwards and Greene","North Angelaside, RU",Mid,2
1908,AI Researcher,Lee Group,"Buchananfort, PS",Senior,3
1909,AI Researcher,"Smith, Rodriguez and Foster","East Laura, YE",Senior,3
1910,Data Analyst,Hale Group,"Jasonbury, ZM",Mid,2
1911,Quant Researcher,James PLC,"Port Jacqueline, NG",Entry,1
1912,NLP Engineer,Wagner-Doyle,"Stephaniefurt, SL",Entry,1
1913,AI Product Manager,Martinez PLC,"Mollyside, JO",Entry,1
1914,AI Product Manager,"Allen, Ward and Smith","Morganshire, HT",Mid,2
1915,Computer Vision Engineer,Nelson PLC,"Bennettshire, IR",Senior,3
1916,AI Researcher,Roach-Flores,"Brownfurt, LA",Senior,3
1917,Data Analyst,Mullins Group,"Goodwinshire, ME",Entry,1
1918,Data Analyst,Smith-Garcia,"Craigport, CV",Entry,1
1919,Data Analyst,White-Frye,"Nicoletown, NZ",Senior,3
1920,NLP Engineer,"Lewis, Mccormick and Rowland","Lake Andrea, DM",Entry,1
1921,AI Researcher,"Mccann, Atkinson and Durham","Atkinschester, CO",Mid,2
1922,NLP Engineer,Campbell PLC,"Lucaschester, FJ",Entry,1
1923,AI Researcher,Edwards-Pacheco,"Stevenside, CD",Mid,2
1924,ML Engineer,Arroyo Ltd,"North Jennifer, HR",Entry,1
1925,ML Engineer,Banks-Wright,"South Devintown, MT",Entry,1
1926,AI Researcher,Hayes PLC,"Port Kaylatown, SO",Mid,2
1927,NLP Engineer,"Moore, Mitchell and Tapia","North Kimberly, HN",Mid,2
1928,ML Engineer,Martin PLC,"Port Stevenburgh, KN",Entry,1
1929,ML Engineer,"Garcia, Chambers and Sutton","South Paulstad, BY",Mid,2
1930,NLP Engineer,Wyatt LLC,"Jaredport, NA",Entry,1
1931,Data Analyst,"Weeks, Diaz and Fisher","Hernandeztown, PS",Mid,2
1932,AI Researcher,Murphy Inc,"East Samuelburgh, SL",Mid,2
1933,Data Scientist,Mahoney LLC,"North Paigemouth, TO",Entry,1
1934,AI Researcher,Larsen-Armstrong,"North Albert, NP",Entry,1
1935,NLP Engineer,Chavez and Sons,"Natashaberg, BA",Senior,3
1936,NLP Engineer,Davis Ltd,"North Maryborough, CL",Entry,1
1937,Computer Vision Engineer,Baldwin-Norman,"North Oscar, DJ",Senior,3
1938,Data Scientist,"Lyons, Gardner and Moss","Tarahaven, IN",Senior,3
1939,Data Scientist,Smith-Silva,"West Claudia, RO",Senior,3
1940,AI Product Manager,Craig-Snyder,"Timothyfort, DZ",Entry,1
1941,NLP Engineer,Shah PLC,"Roberttown, AG",Senior,3
1942,NLP Engineer,"Robinson, Mcdowell and Robinson","South Elizabeth, GE",Entry,1
1943,Data Analyst,"Williams, Brown and Chen","Cassandraport, MC",Entry,1
1944,NLP Engineer,"Lopez, Davis and Chapman","Lake Alisonhaven, NI",Entry,1
1945,Data Scientist,"Walker, Williamson and Brown","Staciechester, AO",Entry,1
1946,Quant Researcher,"Fry, Farrell and Hernandez","Taylorview, PL",Mid,2
1947,Quant Researcher,"Gomez, King and Thompson","North Sheryl, TD",Entry,1
1948,Quant Researcher,Kim-Woodward,"New Andrea, NI",Entry,1
1949,Data Scientist,"Williams, Moore and Rogers","New Kimberlyhaven, SN",Senior,3
1950,Data Analyst,"Roberson, Lucero and Smith","New Roberto, JP",Mid,2
1951,Quant Researcher,"Hoffman, Gaines and Medina","Harperfort, MT",Mid,2
1952,Data Analyst,Robinson Ltd,"Stevenborough, GR",Mid,2
1953,Data Analyst,Stark-Collins,"Port Meganshire, MH",Senior,3
1954,NLP Engineer,Allen-Sandoval,"Mallorymouth, MY",Entry,1
1955,ML Engineer,Reid-Armstrong,"Williamstad, VE",Entry,1
1956,Quant Researcher,Jones-Lopez,"Emilyberg, CH",Mid,2
1957,NLP Engineer,Bennett Ltd,"East Casey, EE",Senior,3
1958,Data Scientist,Moore-Martin,"Gregorytown, GA",Entry,1
1959,AI Researcher,Diaz-Reed,"South Benjamin, FR",Mid,2
1960,Computer Vision Engineer,"Clark, Olsen and Williams","Lake Janicehaven, BH",Senior,3
1961,Data Scientist,Daniels-Moore,"West Justinfort, AO",Mid,2
1962,Data Scientist,"Ramos, Long and Smith","West Danielle, LU",Senior,3
1963,Quant Researcher,Miller-Vaughan,"New Mistyland, SL",Entry,1
1964,Quant Researcher,"Hines, Stevens and Johnson","Gutierrezmouth, UG",Mid,2
1965,Data Scientist,Williams-Mcdonald,"West Natalieville, GD",Mid,2
1966,Quant Researcher,Chen Ltd,"East Markville, GM",Senior,3
1967,AI Researcher,Joseph Ltd,"South Christopher, NE",Entry,1
1968,ML Engineer,Williams LLC,"Wrightburgh, ML",Mid,2
1969,AI Researcher,"Jones, Reyes and Watkins","Lindashire, SC",Mid,2
1970,Data Scientist,"Rodriguez, Mccoy and Rojas","Carterport, UG",Mid,2
1971,ML Engineer,"Kim, Mitchell and York","Lovemouth, VN",Entry,1
1972,Data Analyst,Jackson-Ortiz,"East Randy, BA",Entry,1
1973,AI Researcher,"Miller, Russell and Reed","East Sylviaborough, ML",Senior,3
1974,ML Engineer,Mclaughlin-Woodard,"Lake Alexanderfurt, QA",Senior,3
1975,Quant Researcher,"Smith, Simon and Bennett","West Loganburgh, DJ",Entry,1
1976,Computer Vision Engineer,Horton and Sons,"Nicholasmouth, BD",Senior,3
1977,Data Analyst,Allen-Patterson,"East Shelley, DE",Mid,2
1978,Data Analyst,Tate-Burnett,"Harrischester, ER",Senior,3
1979,AI Product Manager,"Johnson, Hughes and Smith","New Michaelmouth, NP",Senior,3
1980,AI Product Manager,Cook-Fowler,"Kevinborough, SE",Mid,2
1981,AI Product Manager,Fleming LLC,"East Michelleborough, ZA",Entry,1
1982,NLP Engineer,Schmidt Inc,"South Craigchester, KG",Senior,3
1983,ML Engineer,Ramirez-Love,"Tylerland, GA",Mid,2
1984,AI Researcher,Ball-Kelly,"North Melissashire, LA",Senior,3
1985,Data Analyst,Grimes-Moore,"Melissamouth, VC",Mid,2
1986,Data Analyst,"Jackson, Anthony and Woods","Danielview, SA",Entry,1
1987,Data Scientist,"Douglas, Thomas and Smith","Gailmouth, PK",Entry,1
1988,ML Engineer,"Solis, Peters and Walsh","Jennifermouth, HR",Senior,3
1989,AI Product Manager,Webb-Walls,"Port Camerontown, BB",Mid,2
1990,Data Scientist,"Hall, Barber and Young","Williamshaven, NI",Entry,1
1991,Computer Vision Engineer,Sanchez Group,"Brownton, LB",Entry,1
1992,Quant Researcher,Wood-Salas,"East Brianborough, IL",Entry,1
1993,Computer Vision Engineer,Young and Sons,"Lesliefort, ZW",Mid,2
1994,NLP Engineer,Moran-Brown,"Brownburgh, WS",Senior,3
1995,AI Researcher,Williams-Curtis,"Melissaside, ZA",Mid,2
1996,NLP Engineer,"Mueller, Ellis and Clark","Washingtonmouth, SD",Senior,3
1997,AI Product Manager,Roberts-Yu,"Joshuafort, ZA",Mid,2
1998,Data Analyst,"Brooks, Williams and Randolph","West Brittanyburgh, CG",Entry,1
1999,Quant Researcher,Castaneda-Smith,"Anthonyshire, OM",Senior,3
2000,Quant Researcher,Estes Group,"Benjaminview, NE",Senior,3
