job_id,job_title,company_name,location,salary_range_usd,salary_min,salary_max,salary_avg,salary_cluster
729,NLP Engineer,"Anderson, Reyes and Perez","Smithview, BS",58935-111154,58935,111154,85044.5,80-100K
730,ML Engineer,Boyd-Brooks,"Gamblemouth, TH",122431-210032,122431,210032,166231.5,150-200K
731,Quant Researcher,Hill LLC,"West Mary, MZ",102648-115973,102648,115973,109310.5,100-120K
732,AI Product Manager,Oconnor-Russell,"South Tarabury, GT",61585-79010,61585,79010,70297.5,60-80K
733,AI Product Manager,Jensen-Adams,"New Bethburgh, IL",53822-122124,53822,122124,87973.0,80-100K
734,ML Engineer,Smith-Coleman,"Lake Scottfort, GN",107790-178747,107790,178747,143268.5,120-150K
735,Data Scientist,"Rose, Johnson and Cook","West Mariaberg, HU",138168-154475,138168,154475,146321.5,120-150K
736,Computer Vision Engineer,Davies-Vazquez,"Karenborough, LK",129072-155706,129072,155706,142389.0,120-150K
737,Computer Vision Engineer,"Frazier, Torres and Humphrey","Michaelstad, HN",117435-157783,117435,157783,137609.0,120-150K
738,Data Scientist,Chen and Sons,"South Kristymouth, SI",104274-137730,104274,137730,121002.0,120-150K
739,ML Engineer,"Kramer, Mccall and Simpson","Brianfort, BD",72786-95785,72786,95785,84285.5,80-100K
740,AI Product Manager,Lee LLC,"Watkinston, MM",108949-171824,108949,171824,140386.5,120-150K
741,AI Researcher,Bennett-Johnson,"West Katherineview, GR",89875-110549,89875,110549,100212.0,100-120K
742,ML Engineer,Butler-Reese,"Port Connieville, FR",146648-220198,146648,220198,183423.0,150-200K
743,Computer Vision Engineer,Hernandez-Schwartz,"South Annafort, KI",55334-92646,55334,92646,73990.0,60-80K
744,AI Researcher,"Reynolds, James and Holland","Wrightton, NL",121991-217004,121991,217004,169497.5,150-200K
745,AI Product Manager,Peterson Inc,"Michaelmouth, BH",137005-199493,137005,199493,168249.0,150-200K
746,ML Engineer,"Johnson, Gomez and Simpson","Yangstad, BE",137915-213509,137915,213509,175712.0,150-200K
747,Data Scientist,"Hughes, Hoover and Reyes","South Jason, SY",93505-184085,93505,184085,138795.0,120-150K
748,NLP Engineer,Ibarra-Garcia,"Armstrongburgh, LR",146642-193936,146642,193936,170289.0,150-200K
749,AI Researcher,Stafford Ltd,"Lake Andrewstad, PG",53382-107955,53382,107955,80668.5,80-100K
750,AI Product Manager,Roberts-Green,"Jonesmouth, ER",111712-179464,111712,179464,145588.0,120-150K
751,NLP Engineer,Graham-Cruz,"Port Pamela, BO",45412-84249,45412,84249,64830.5,60-80K
752,Computer Vision Engineer,"Hernandez, Carrillo and Garza","East Glennville, MH",96319-193004,96319,193004,144661.5,120-150K
753,Computer Vision Engineer,"Kelley, Mathews and Serrano","Whitestad, TV",132679-198491,132679,198491,165585.0,150-200K
754,ML Engineer,Norton-White,"Bishopstad, MU",108752-184389,108752,184389,146570.5,120-150K
755,ML Engineer,Leonard-Cooper,"South Nicolasshire, NA",146465-217937,146465,217937,182201.0,150-200K
756,Computer Vision Engineer,"Patel, Davis and Anderson","Port Kevin, FJ",148789-213319,148789,213319,181054.0,150-200K
757,ML Engineer,"White, Valencia and Humphrey","West Lori, VA",115045-199831,115045,199831,157438.0,150-200K
758,Data Analyst,Taylor PLC,"West Whitney, BW",135301-224073,135301,224073,179687.0,150-200K
759,NLP Engineer,White-Hayes,"West William, MM",77322-156137,77322,156137,116729.5,100-120K
760,ML Engineer,Hill Inc,"West Margaretland, SI",87528-177503,87528,177503,132515.5,120-150K
761,Computer Vision Engineer,Mcdowell-Thompson,"Nathanville, GH",100842-113216,100842,113216,107029.0,100-120K
762,AI Product Manager,Hampton-Brooks,"North Sheryltown, IQ",95461-161157,95461,161157,128309.0,120-150K
763,Data Scientist,Hartman Inc,"Shannonfort, ZM",40926-133520,40926,133520,87223.0,80-100K
764,AI Researcher,"Gray, Gonzalez and Moore","Susanland, JO",145229-207174,145229,207174,176201.5,150-200K
765,NLP Engineer,Mcgee and Sons,"Lopezville, TW",56261-138738,56261,138738,97499.5,80-100K
766,AI Product Manager,Zimmerman-Becker,"Jamiestad, KE",123318-209284,123318,209284,166301.0,150-200K
767,ML Engineer,Bray-Hayden,"Cruzhaven, KI",48577-77587,48577,77587,63082.0,60-80K
768,Data Analyst,"Adams, Mitchell and Stanley","South Marissa, CZ",45866-83992,45866,83992,64929.0,60-80K
769,Quant Researcher,Cameron Group,"Franciscofort, MT",82486-107941,82486,107941,95213.5,80-100K
770,Data Analyst,Crawford Ltd,"East Brian, UZ",97109-162991,97109,162991,130050.0,120-150K
771,Data Analyst,"Nunez, Reed and Dominguez","Port Stacyville, AO",68376-111383,68376,111383,89879.5,80-100K
772,AI Researcher,Martinez-Jacobs,"North Josephhaven, CZ",112752-194703,112752,194703,153727.5,150-200K
773,Quant Researcher,Smith-Jones,"Ramirezville, IT",126011-222919,126011,222919,174465.0,150-200K
774,AI Product Manager,Davis Inc,"Lake Reneefurt, NG",143118-197899,143118,197899,170508.5,150-200K
775,ML Engineer,Taylor and Sons,"West Robertborough, UG",80005-164440,80005,164440,122222.5,120-150K
776,ML Engineer,Burns-Lewis,"West Austinland, JO",65236-112321,65236,112321,88778.5,80-100K
777,Quant Researcher,Khan Inc,"Ashleyview, KR",106312-133726,106312,133726,120019.0,120-150K
778,Quant Researcher,"Hall, Golden and Randall","North Susanfort, CO",70970-130168,70970,130168,100569.0,100-120K
779,AI Researcher,Anderson Inc,"East Alyssaland, SM",79563-160638,79563,160638,120100.5,120-150K
780,Data Analyst,Harris and Sons,"Amandabury, GW",142504-235377,142504,235377,188940.5,150-200K
781,Computer Vision Engineer,"Thomas, Horton and Evans","Ellisonland, LI",134914-192870,134914,192870,163892.0,150-200K
782,NLP Engineer,Lee Group,"North Hollyport, JP",110442-136014,110442,136014,123228.0,120-150K
783,Data Scientist,Coleman-Brown,"South Brooketon, LT",108092-149127,108092,149127,128609.5,120-150K
784,Data Analyst,"Walker, Miller and Williams","New Jonathanview, ME",130779-223455,130779,223455,177117.0,150-200K
785,AI Researcher,Graham Group,"South Marcport, NI",91255-112451,91255,112451,101853.0,100-120K
786,Data Scientist,Wilcox-Orozco,"Stuartbury, DM",90879-135247,90879,135247,113063.0,100-120K
787,Quant Researcher,Fry-Sanders,"Port Christinaburgh, TV",115822-145532,115822,145532,130677.0,120-150K
788,AI Researcher,"Herrera, Dean and Wright","Roachchester, VU",83481-125210,83481,125210,104345.5,100-120K
789,ML Engineer,Black Ltd,"Angelafurt, GN",99587-178090,99587,178090,138838.5,120-150K
790,AI Product Manager,Maldonado-Reyes,"Nicholasstad, NO",58111-109668,58111,109668,83889.5,80-100K
791,ML Engineer,Jones-Jordan,"Walkerport, NR",43453-96389,43453,96389,69921.0,60-80K
792,Computer Vision Engineer,Stafford-Fuller,"New Danielville, ZA",118748-154255,118748,154255,136501.5,120-150K
793,AI Product Manager,"Dickerson, Tate and Mason","Booneshire, FI",78422-107540,78422,107540,92981.0,80-100K
794,AI Researcher,Anderson-Glenn,"Jessemouth, MK",112925-176100,112925,176100,144512.5,120-150K
795,Data Analyst,"Elliott, Campbell and Moore","Harriston, GE",117216-164983,117216,164983,141099.5,120-150K
796,Data Scientist,"Garcia, Murphy and Clark","Payneburgh, BS",108484-157131,108484,157131,132807.5,120-150K
797,Quant Researcher,Allen-Sutton,"South Kaitlyn, BF",77543-158349,77543,158349,117946.0,100-120K
798,AI Researcher,"Snow, Welch and Meyer","South Thomasbury, NA",41105-131816,41105,131816,86460.5,80-100K
799,ML Engineer,Farley LLC,"Garciaberg, VE",119337-197693,119337,197693,158515.0,150-200K
800,Quant Researcher,Smith Group,"East Nicholas, BT",110827-196005,110827,196005,153416.0,150-200K
801,NLP Engineer,Suarez Group,"Coxland, CV",68942-151892,68942,151892,110417.0,100-120K
802,Data Analyst,"Haas, Bryant and Scott","Connorport, BI",132080-194071,132080,194071,163075.5,150-200K
803,Data Scientist,Hernandez-Rodriguez,"Jesseshire, GY",78884-141741,78884,141741,110312.5,100-120K
804,Computer Vision Engineer,"Robbins, Hall and Barnett","Lake Sarabury, JO",109567-153916,109567,153916,131741.5,120-150K
805,AI Researcher,Johnson-Kelly,"Lake Vickibury, MG",48357-117638,48357,117638,82997.5,80-100K
806,Computer Vision Engineer,"Cardenas, Kemp and Roberts","Lake Moniquemouth, PL",99903-116196,99903,116196,108049.5,100-120K
807,Computer Vision Engineer,Henry-Mason,"Bentonhaven, KR",84022-154182,84022,154182,119102.0,100-120K
808,NLP Engineer,Miller PLC,"Lake Jamestown, MU",90182-127387,90182,127387,108784.5,100-120K
809,ML Engineer,Hopkins-Smith,"Pricefurt, ZW",63292-75056,63292,75056,69174.0,60-80K
810,AI Product Manager,Miller-Riley,"Smithstad, NG",55596-70304,55596,70304,62950.0,60-80K
811,ML Engineer,Bauer Group,"Hortonbury, BR",98886-175351,98886,175351,137118.5,120-150K
812,Quant Researcher,Downs-Griffin,"Austinport, PL",95671-135465,95671,135465,115568.0,100-120K
813,AI Product Manager,"Hunt, Ortiz and Erickson","Lake Laurenville, IS",54859-114121,54859,114121,84490.0,80-100K
814,Computer Vision Engineer,"Sanchez, Jackson and Fernandez","Lake Antonio, TR",84637-101116,84637,101116,92876.5,80-100K
815,Quant Researcher,Ward LLC,"North Shawnside, BT",68935-104191,68935,104191,86563.0,80-100K
816,Computer Vision Engineer,"James, Pearson and Roth","Bentleyville, FI",65508-132502,65508,132502,99005.0,80-100K
817,AI Product Manager,Woodard Inc,"Mcphersonbury, SM",56129-112048,56129,112048,84088.5,80-100K
818,ML Engineer,Perry-Mcmahon,"Knightville, CR",85447-134543,85447,134543,109995.0,100-120K
819,AI Researcher,"Galloway, Jordan and Cox","North Tina, NG",130152-188601,130152,188601,159376.5,150-200K
820,Data Analyst,Jensen-Harris,"South Patriciaburgh, TT",141832-204974,141832,204974,173403.0,150-200K
821,Data Analyst,Hurley Ltd,"West Timothystad, ZM",146129-175662,146129,175662,160895.5,150-200K
822,ML Engineer,Waters Group,"Port Ryan, GM",96885-106999,96885,106999,101942.0,100-120K
823,Quant Researcher,Curry PLC,"Port Rebeccahaven, MN",104902-195443,104902,195443,150172.5,150-200K
824,AI Researcher,Reynolds-Castillo,"Josephfort, KN",90748-177223,90748,177223,133985.5,120-150K
825,AI Researcher,"Gordon, Rose and Byrd","South Alexis, CV",88375-109142,88375,109142,98758.5,80-100K
826,AI Product Manager,"Andersen, Rose and Scott","Port Justinfort, NR",70090-136849,70090,136849,103469.5,100-120K
827,AI Product Manager,Ross Group,"South Joelport, AU",95361-189634,95361,189634,142497.5,120-150K
828,NLP Engineer,"Myers, Bradley and Gilmore","Charlesside, MH",41043-121192,41043,121192,81117.5,80-100K
829,AI Researcher,Mack and Sons,"North Jayberg, PY",51739-81068,51739,81068,66403.5,60-80K
830,Computer Vision Engineer,Bartlett PLC,"West Bailey, BE",136245-158942,136245,158942,147593.5,120-150K
831,Data Scientist,Thompson LLC,"Hortonmouth, MX",94816-180325,94816,180325,137570.5,120-150K
832,AI Product Manager,"Crawford, Schmidt and Gonzalez","Whitneyport, TN",139236-202150,139236,202150,170693.0,150-200K
833,AI Researcher,"Watson, Richardson and Baker","Hamiltonville, VE",67231-93957,67231,93957,80594.0,80-100K
834,ML Engineer,"Ruiz, Johnson and Christensen","Port Shane, ML",137964-170457,137964,170457,154210.5,150-200K
835,Data Scientist,Hernandez Ltd,"Chavezchester, CU",95174-127901,95174,127901,111537.5,100-120K
836,ML Engineer,"Richmond, Jones and Reilly","Royborough, AG",139025-163828,139025,163828,151426.5,150-200K
837,AI Researcher,Martinez Inc,"Port Timothy, NA",80064-166540,80064,166540,123302.0,120-150K
838,AI Product Manager,Fisher Group,"Richardsonburgh, TH",123917-215224,123917,215224,169570.5,150-200K
839,Data Scientist,"Jones, Crawford and Kelly","East Ashleychester, NO",112129-134693,112129,134693,123411.0,120-150K
840,Quant Researcher,"Boyd, Howard and Morgan","Lake Sarahfort, MX",93495-121455,93495,121455,107475.0,100-120K
841,Data Scientist,Wood Inc,"Brownberg, AL",93984-115685,93984,115685,104834.5,100-120K
842,Data Scientist,"Jackson, Yang and Freeman","East Wendyville, NR",141497-186741,141497,186741,164119.0,150-200K
843,NLP Engineer,Martin PLC,"Lewisville, KP",108227-170108,108227,170108,139167.5,120-150K
844,Data Scientist,"Burns, Suarez and Morrison","West Kyle, FM",46507-95380,46507,95380,70943.5,60-80K
845,ML Engineer,"Russo, Sharp and Bailey","Port Bryanview, GE",144378-182820,144378,182820,163599.0,150-200K
846,AI Researcher,"Estrada, Smith and Baldwin","Robertshire, NE",116988-142045,116988,142045,129516.5,120-150K
847,Quant Researcher,"Gregory, Nelson and Smith","Ronaldland, AD",49343-95151,49343,95151,72247.0,60-80K
848,AI Product Manager,Houston-Miller,"East Michaelberg, BY",102358-113016,102358,113016,107687.0,100-120K
849,Computer Vision Engineer,"Smith, Wallace and Garza","Andersonberg, GD",124228-223625,124228,223625,173926.5,150-200K
850,AI Researcher,Ford Inc,"Petersonburgh, DZ",128700-140403,128700,140403,134551.5,120-150K
851,Data Analyst,"Meadows, Wilkinson and Palmer","Rhondafurt, IQ",53005-135645,53005,135645,94325.0,80-100K
852,AI Researcher,Hess and Sons,"Lake Jameston, GR",112949-150069,112949,150069,131509.0,120-150K
853,NLP Engineer,Grimes-Sullivan,"Beckerberg, MA",53274-85457,53274,85457,69365.5,60-80K
854,NLP Engineer,"Weeks, Williams and Smith","North Kevinshire, RU",61527-118727,61527,118727,90127.0,80-100K
855,Data Scientist,Mcguire-Hayes,"Jenniferborough, CD",80834-133992,80834,133992,107413.0,100-120K
856,Data Scientist,"Williams, Adams and Dominguez","West Cathy, NO",143635-176509,143635,176509,160072.0,150-200K
857,AI Product Manager,Buchanan-James,"Lake Jacobport, SY",67463-117748,67463,117748,92605.5,80-100K
858,ML Engineer,Hall-Wilcox,"Jasontown, TV",139626-171708,139626,171708,155667.0,150-200K
859,Data Analyst,"Brown, Gallagher and Scott","Powersfort, BB",119828-147857,119828,147857,133842.5,120-150K
860,ML Engineer,Miller-Cole,"Mirandatown, GR",76830-109934,76830,109934,93382.0,80-100K
861,Computer Vision Engineer,Fox Ltd,"Whiteton, BS",94999-172683,94999,172683,133841.0,120-150K
862,NLP Engineer,Odonnell Group,"Kaylaport, LC",86971-144409,86971,144409,115690.0,100-120K
863,Data Analyst,Schultz Inc,"Rileyville, QA",104785-143093,104785,143093,123939.0,120-150K
864,Data Scientist,"Robinson, Espinoza and Garcia","New Robyn, YE",42308-86646,42308,86646,64477.0,60-80K
865,Computer Vision Engineer,"Henson, Sawyer and Gordon","Brownmouth, ME",91659-186622,91659,186622,139140.5,120-150K
866,AI Product Manager,Rodriguez-Morales,"Wandamouth, MY",100619-133109,100619,133109,116864.0,100-120K
867,ML Engineer,"Munoz, Parker and Marsh","Nicoleside, CD",99808-170989,99808,170989,135398.5,120-150K
868,NLP Engineer,Collins Ltd,"Kennedymouth, MG",90343-162855,90343,162855,126599.0,120-150K
869,NLP Engineer,Sanchez-Camacho,"Port Michael, CH",75703-128358,75703,128358,102030.5,100-120K
870,Computer Vision Engineer,Paul-Ellis,"Ayalaland, VA",83952-144284,83952,144284,114118.0,100-120K
871,AI Researcher,Church LLC,"Melissaburgh, AL",69325-131806,69325,131806,100565.5,100-120K
872,NLP Engineer,"Holt, Carlson and Shaffer","New Anthonyport, SC",144735-236116,144735,236116,190425.5,150-200K
873,Data Analyst,Wells and Sons,"South Jillside, CG",101118-138023,101118,138023,119570.5,100-120K
874,Data Analyst,Gomez-Anderson,"New Jennifer, ZW",147137-193127,147137,193127,170132.0,150-200K
875,ML Engineer,Robinson Group,"Port Haleyport, KE",52210-134651,52210,134651,93430.5,80-100K
876,ML Engineer,Klein-Ramirez,"Davishaven, MW",65715-150039,65715,150039,107877.0,100-120K
877,Quant Researcher,Obrien-Kelley,"East Katiemouth, SA",133828-174215,133828,174215,154021.5,150-200K
878,Quant Researcher,Hernandez LLC,"Sherrimouth, GA",70866-151464,70866,151464,111165.0,100-120K
879,Data Scientist,Bryan Inc,"Nguyenmouth, SK",128320-204308,128320,204308,166314.0,150-200K
880,AI Product Manager,Anderson PLC,"Lake Davidfort, BD",58910-129962,58910,129962,94436.0,80-100K
881,NLP Engineer,Evans Group,"Kylieside, MM",127058-168678,127058,168678,147868.0,120-150K
882,Data Scientist,Garcia Inc,"West Sonya, GN",49767-101227,49767,101227,75497.0,60-80K
883,Quant Researcher,Bennett Inc,"Wrightville, IT",146173-230184,146173,230184,188178.5,150-200K
884,ML Engineer,Brown-Jones,"Johnsonside, BG",88607-183164,88607,183164,135885.5,120-150K
885,ML Engineer,"Irwin, Flores and Fowler","North Virginia, UZ",147037-178287,147037,178287,162662.0,150-200K
886,Quant Researcher,"Olsen, Turner and Carpenter","East Michael, CH",71180-170074,71180,170074,120627.0,120-150K
887,AI Researcher,Gray-Simmons,"South Mark, MK",130422-190384,130422,190384,160403.0,150-200K
888,AI Researcher,Garcia-Obrien,"Kimberlychester, BI",50046-107439,50046,107439,78742.5,60-80K
889,Computer Vision Engineer,Travis-Murphy,"North Dennisview, CU",77419-146607,77419,146607,112013.0,100-120K
890,NLP Engineer,Perez Inc,"Nicolastown, SG",111527-151917,111527,151917,131722.0,120-150K
891,Data Scientist,Owen-Lopez,"Walkerton, UG",70421-88423,70421,88423,79422.0,60-80K
892,ML Engineer,"Ashley, Owens and Garcia","Lake Davidport, PG",55816-118975,55816,118975,87395.5,80-100K
893,NLP Engineer,Miranda Group,"Lake Sarahmouth, BI",105588-129620,105588,129620,117604.0,100-120K
894,Quant Researcher,Carter Inc,"Rosemouth, LU",46417-141320,46417,141320,93868.5,80-100K
895,Computer Vision Engineer,Norton Ltd,"Crystaltown, TL",63705-108066,63705,108066,85885.5,80-100K
896,AI Researcher,Hernandez-Guerrero,"Joshuamouth, GQ",144068-203628,144068,203628,173848.0,150-200K
897,Quant Researcher,"Harris, Braun and Patton","Port Stacyberg, MC",112549-169557,112549,169557,141053.0,120-150K
898,Quant Researcher,Tate-Snow,"Port Katieborough, TD",129815-228735,129815,228735,179275.0,150-200K
899,Quant Researcher,Conner-Jones,"Jasonmouth, MX",119581-200017,119581,200017,159799.0,150-200K
900,NLP Engineer,Douglas-Ferguson,"Phillipsville, MN",140552-177621,140552,177621,159086.5,150-200K
901,Data Scientist,"Garcia, Moore and Fox","Craigmouth, VN",115594-164198,115594,164198,139896.0,120-150K
902,AI Product Manager,Cooper-Bruce,"Andrewborough, MW",79445-122162,79445,122162,100803.5,100-120K
903,ML Engineer,Mcintyre-Wagner,"West Karamouth, CY",112049-152307,112049,152307,132178.0,120-150K
904,ML Engineer,Jones-George,"South Kayla, ME",142574-189997,142574,189997,166285.5,150-200K
905,Data Analyst,Tapia Group,"West Stuart, AU",104565-186039,104565,186039,145302.0,120-150K
906,Quant Researcher,Carpenter Group,"Gonzalezville, HR",90596-113378,90596,113378,101987.0,100-120K
907,NLP Engineer,Deleon-Lyons,"Josefurt, TO",84913-135327,84913,135327,110120.0,100-120K
908,AI Product Manager,Petersen-Fuentes,"West Curtiston, AF",99425-166183,99425,166183,132804.0,120-150K
909,Computer Vision Engineer,Bryant PLC,"Austinville, MR",128680-166841,128680,166841,147760.5,120-150K
910,NLP Engineer,"Long, Harrington and Bryant","Lake Megan, MN",96520-170352,96520,170352,133436.0,120-150K
911,Data Scientist,Vaughn and Sons,"South Samanthabury, AR",120985-185014,120985,185014,152999.5,150-200K
912,ML Engineer,"Johnson, Yates and Lee","Maryview, MW",46096-121946,46096,121946,84021.0,80-100K
913,AI Product Manager,Esparza-Chen,"Robertsport, SC",49743-85665,49743,85665,67704.0,60-80K
914,ML Engineer,Hall-Lynn,"New Kimberlyland, ZA",60561-83066,60561,83066,71813.5,60-80K
